6,116,910065
7,116,1061241
8,116,888834
9,116,894429
10,116,910201
11,116,903026
12,116,879435
13,116,927268
1,117,1091011
2,117,1075505
3,117,993902
4,117,953737
5,117,926623
6,117,928191
7,117,916898
8,117,915781
9,117,1034837
10,117,944806
11,117,933839
12,117,914194
13,117,847685
1,118,1037991
2,118,917106
3,118,823032
4,118,796436
5,118,796014
6,118,830759
7,118,764855
8,118,766162
9,118,796109
10,118,749286
11,118,777513
12,118,767112
13,118,769694
1,119,1026124
2,119,933908
3,119,862789
4,119,787759
5,119,791044
6,119,778538
7,119,813153
8,119,839969
9,119,805969
10,119,777941
11,119,767445
12,119,739217
13,119,775563
1,120,981334
2,120,923868
3,120,823342
4,120,786407
5,120,829948
6,120,796496
7,120,777374
8,120,750764
9,120,734851
10,120,772923
11,120,722621
12,120,716195
13,120,752359
1,121,1014525
2,121,906555
3,121,934604
4,121,778003
5,121,810815
6,121,781648
7,121,869496
8,121,804432
9,121,757949
10,121,763378
11,121,754030
12,121,797121
13,121,823319
1,122,811737
2,122,696535
3,122,518985
4,122,502405
5,122,515864
6,122,518278
7,122,493735
8,122,479595
9,122,489161
10,122,488628
11,122,495106
12,122,491459
13,122,506140
1,123,607810
2,123,593033
3,123,538685
4,123,2736420
5,123,563380
6,123,543950
7,123,636926
8,123,592534
9,123,595511
10,123,533888
11,123,533760
12,123,509192
13,123,536908
1,124,657749
2,124,620447
3,124,560745
4,124,540826
5,124,541098
6,124,537837
7,124,591868
8,124,492497
9,124,506382
10,124,762531
11,124,813226
12,124,806405
13,124,847223
1,125,1076021
2,125,1032944
3,125,920803
4,125,808805
5,125,787941
6,125,781798
7,125,789260
8,125,770734
9,125,768217
10,125,776440
11,125,752848
12,125,808415
13,125,853075
1,126,1039344
2,126,984531
3,126,877886
4,126,836266
5,126,792068
6,126,810332
7,126,858246
8,126,746783
9,126,784139
10,126,926428
11,126,814551
12,126,827057
13,126,840506
1,127,1086586
2,127,1059493
3,127,946814
4,127,868155
5,127,874183
6,127,835023
7,127,851640
8,127,840533
9,127,883328
10,127,854313
11,127,764662
12,127,830995
13,127,831176
1,128,1073764
2,128,1043726
3,128,925882
4,128,700553
5,128,547385
6,128,524846
7,128,514620
8,128,512238
9,128,545591
10,128,529002
11,128,555935
12,128,507862
13,128,538566
1,129,762612
2,129,688413
3,129,619900
4,129,536996
5,129,542673
6,129,588525
7,129,618397
8,129,541972
9,129,562535
10,129,554430
11,129,540398
12,129,554948
13,129,666457
1,130,1058443
2,130,1021210
3,130,935093
4,130,680143
5,130,529180
6,130,509870
7,130,530693
8,130,518581
9,130,558445
10,130,521394
11,130,507210
12,130,537382
13,130,608792
1,131,1094691
2,131,1051821
3,131,930661
4,131,919405
5,131,892159
6,131,822536
7,131,816611
8,131,874898
9,131,833944
10,131,876313
11,131,894018
12,131,862803
13,131,866587
1,132,1119811
2,132,1062674
3,132,940116
4,132,925980
5,132,871091
6,132,842120
7,132,857892
8,132,848656
9,132,820276
10,132,852105
11,132,882272
12,132,870946
13,132,860109
1,133,1227621
2,133,1046352
3,133,952537
4,133,626664
5,133,584427
6,133,520184
7,133,520855
8,133,551605
9,133,568767
10,133,572047
11,133,562404
12,133,573244
13,133,598385
1,134,739391
2,134,662513
3,134,3583853
4,134,934867
5,134,843812
6,134,896136
7,134,874411
8,134,898828
9,134,926265
10,134,858856
11,134,610424
12,134,537592
13,134,535518
1,135,673979
2,135,676630
3,135,650565
4,135,602261
5,135,596437
6,135,582593
7,135,557935
8,135,549727
9,135,605033
10,135,567427
11,135,607055
12,135,609804
13,135,603723
1,136,738089
2,136,706739
3,136,719135
4,136,599186
5,136,596193
6,136,603051
7,136,570983
8,136,586702
9,136,578402
10,136,703434
11,136,580605
12,136,582655
13,136,592543
1,137,702516
2,137,764584
3,137,633395
4,137,599605
5,137,620854
6,137,587595
7,137,788085
8,137,590390
9,137,590719
10,137,676972
11,137,568506
12,137,598946
13,137,606812
1,138,725246
2,138,1071332
3,138,979893
4,138,776242
5,138,540375
6,138,546131
7,138,597732
8,138,646890
9,138,582201
10,138,515205
11,138,534294
12,138,546793
13,138,527994
1,139,670935
2,139,675549
3,139,623632
4,139,617445
5,139,560444
6,139,549169
7,139,558673
8,139,555116
9,139,680750
10,139,897099
11,139,928894
12,139,923891
13,139,929652
1,140,1210684
2,140,794285
3,140,717868
4,140,916007
5,140,899083
6,140,882418
7,140,923600
8,140,904072
9,140,932856
10,140,899819
11,140,977351
12,140,912233
13,140,926296
1,141,4256624
2,141,1145510
3,141,863410
4,141,909345
5,141,937204
6,141,920658
7,141,905273
8,141,859005
9,141,856614
10,141,912176
11,141,850123
12,141,826992
13,141,825867
1,142,929961
2,142,957980
3,142,898176
4,142,813100
5,142,820985
6,142,798664
7,142,902470
8,142,813183
9,142,841666
10,142,843534
11,142,852343
12,142,846586
13,142,852542
1,143,971825
2,143,1092516
3,143,944403
4,143,902906
5,143,851353
6,143,824254
7,143,817282
8,143,825989
9,143,845216
10,143,846923
11,143,874144
12,143,784798
13,143,805722
1,144,960477
2,144,974332
3,144,901073
4,144,3695723
5,144,885499
6,144,590491
7,144,566418
8,144,594256
9,144,562137
10,144,566421
11,144,564892
12,144,573144
13,144,574874
1,145,749619
2,145,734204
3,145,720059
4,145,592988
5,145,572197
6,145,567671
7,145,647663
8,145,569601
9,145,558262
10,145,552814
11,145,548293
12,145,541243
13,145,553790
1,146,787742
2,146,722997
3,146,636393
4,146,1595768
5,146,1276878
6,146,1082447
7,146,1116393
8,146,1106020
9,146,1140609
10,146,1143132
11,146,1116246
12,146,1135800
13,146,2639109
1,147,1320466
2,147,1231571
3,147,695648
4,147,634313
5,147,614200
6,147,588223
7,147,612828
8,147,592123
9,147,589125
10,147,631497
11,147,626900
12,147,615618
13,147,619378
1,148,790303
2,148,768835
3,148,682820
4,148,628864
5,148,667589
6,148,613045
7,148,627558
8,148,586173
9,148,594553
10,148,578401
11,148,577446
12,148,623252
13,148,690153
1,149,787833
2,149,795415
3,149,740395
4,149,783096
5,149,1071668
6,149,946043
7,149,919924
8,149,889915
9,149,954517
10,149,976012
11,149,914060
12,149,1044011
13,149,984180
1,150,1223981
2,150,959091
3,150,839513
4,150,925833
5,150,957844
6,150,918838
7,150,878749
8,150,680890
9,150,615636
10,150,622203
11,150,598437
12,150,827127
13,150,645162
1,151,804800
2,151,750821
3,151,670316
4,151,609708
5,151,595471
6,151,648975
7,151,566954
8,151,624349
9,151,572566
10,151,609663
11,151,564341
12,151,581454
13,151,558197
1,152,907774
2,152,939872
3,152,654503
4,152,620325
5,152,663164
6,152,584582
7,152,624108
8,152,583509
9,152,594148
10,152,594991
11,152,585987
12,152,571983
13,152,581938
1,153,902555
2,153,1037247
3,153,723815
4,153,624016
5,153,617063
6,153,697342
7,153,710356
8,153,741224
9,153,759056
10,153,784146
11,153,750354
12,153,772379
13,153,786717
1,154,1349599
2,154,931261
3,154,868976
4,154,887986
5,154,771406
6,154,766537
7,154,805983
8,154,742704
9,154,755706
10,154,737201
11,154,1107121
12,154,762678
13,154,721886
1,155,916671
2,155,1012048
3,155,828973
4,155,846817
5,155,779600
6,155,784514
7,155,796954
8,155,867919
9,155,1308817
10,155,800692
11,155,763824
12,155,981749
13,155,840048
1,156,964733
2,156,1062745
3,156,923809
4,156,819872
5,156,1077794
6,156,1176429
7,156,808676
8,156,819447
9,156,851489
10,156,875913
11,156,802632
12,156,789529
13,156,796109
1,157,1193728
2,157,1499049
3,157,1075746
4,157,1015368
5,157,1025081
6,157,991911
7,157,1007112
8,157,1033394
9,157,1027283
10,157,1032415
11,157,1026479
12,157,1121860
13,157,1109361
1,158,2500723
2,158,1367705
3,158,1158016
4,158,1524863
5,158,6373443
6,158,2766453
7,158,1475442
8,158,1468834
9,158,3288327
10,158,2022712
11,158,1327532
12,158,1331257
13,158,1355731
1,159,1271590
2,159,1033381
3,159,968551
4,159,914436
5,159,834971
6,159,940016
7,159,864902
8,159,1043086
9,159,840418
10,159,816014
11,159,816977
12,159,776928
13,159,1134397
1,160,1256624
2,160,1194635
3,160,1047915
4,160,1032120
5,160,850738
6,160,1210571
7,160,1197519
8,160,977068
9,160,836438
10,160,980846
11,160,1191427
12,160,995527
13,160,986567
1,161,1198444
2,161,1144722
3,161,1090547
4,161,1053612
5,161,1030913
6,161,1041681
7,161,1004229
8,161,1048637
9,161,1023774
10,161,1009017
11,161,1088880
12,161,1060658
13,161,1118799
1,162,1224829
2,162,3828648
3,162,822579
4,162,714103
5,162,652794
6,162,706307
7,162,663528
8,162,654916
9,162,833492
10,162,1003018
11,162,1017907
12,162,958720
13,162,1035163
1,163,1410126
2,163,1369377
3,163,1208051
4,163,1156486
5,163,1215546
6,163,1060453
7,163,1041207
8,163,1077674
9,163,1048484
10,163,1090397
11,163,1124403
12,163,1118455
13,163,1172955
1,164,1550473
2,164,1632651
3,164,1203673
4,164,1008503
5,164,627101
6,164,618733
7,164,710872
8,164,668317
9,164,642938
10,164,596528
11,164,599071
12,164,621451
13,164,618113
1,165,796346
2,165,799845
3,165,849923
4,165,638433
5,165,611825
6,165,625917
7,165,696254
8,165,624327
9,165,588611
10,165,606215
11,165,630638
12,165,854988
13,165,611961
1,166,819055
2,166,881314
3,166,718872
4,166,701283
5,166,715049
6,166,626914
7,166,707088
8,166,699417
9,166,619035
10,166,649665
11,166,646362
12,166,671168
13,166,661352
1,167,846132
2,167,805395
3,167,716169
4,167,676105
5,167,659972
6,167,647409
7,167,625236
8,167,623254
9,167,633098
10,167,621034
11,167,954411
12,167,620139
13,167,667942
1,168,868209
2,168,880673
3,168,743692
4,168,706025
5,168,743079
6,168,694583
7,168,650490
8,168,663755
9,168,673909
10,168,657366
11,168,652274
12,168,649073
13,168,649411
1,169,937435
2,169,917583
3,169,802934
4,169,713668
5,169,691676
6,169,639802
7,169,688641
8,169,668336
9,169,657528
10,169,626850
11,169,677256
12,169,622565
13,169,623902
1,170,846050
2,170,871079
3,170,748471
4,170,730314
5,170,647488
6,170,674990
7,170,703815
8,170,670260
9,170,662183
10,170,651500
11,170,650422
12,170,659017
13,170,647408
1,171,884191
2,171,900731
3,171,741567
4,171,698552
5,171,695968
6,171,698984
7,171,665465
8,171,626330
9,171,661508
10,171,702789
11,171,642013
12,171,627288
13,171,625809
1,172,900052
2,172,908956
3,172,777312
4,172,713882
5,172,658098
6,172,646431
7,172,704585
8,172,745046
9,172,667967
10,172,664145
11,172,661084
12,172,632988
13,172,643641
1,173,940540
2,173,915392
3,173,786188
4,173,719002
5,173,751381
6,173,715251
7,173,684224
8,173,704673
9,173,638463
10,173,654677
11,173,665650
12,173,640987
13,173,656343
1,174,865467
2,174,871182
3,174,804632
4,174,723497
5,174,670863
6,174,672389
7,174,687496
8,174,699511
9,174,645324
10,174,658020
11,174,686079
12,174,662151
13,174,741130
1,175,890596
2,175,1010025
3,175,815134
4,175,730113
5,175,681523
6,175,762962
7,175,728151
8,175,730398
9,175,689174
10,175,740713
11,175,681701
12,175,708994
13,175,860713
1,176,908404
2,176,883931
3,176,835575
4,176,755995
5,176,683161
6,176,739317
7,176,712287
8,176,659575
9,176,695820
10,176,651700
11,176,674395
12,176,755288
13,176,702597
1,177,895221
2,177,1031434
3,177,785021
4,177,723780
5,177,751490
6,177,711590
7,177,690735
8,177,678423
9,177,719436
10,177,749729
11,177,708689
12,177,669167
13,177,673432
1,178,966244
2,178,922958
3,178,850636
4,178,764766
5,178,695383
6,178,710438
7,178,726339
8,178,687523
9,178,690295
10,178,2436846
11,178,727806
12,178,698466
13,178,690282
1,179,951679
2,179,918887
3,179,785377
4,179,728178
5,179,718607
6,179,878624
7,179,717214
8,179,749317
9,179,651070
10,179,649258
11,179,640125
12,179,689559
13,179,710922
1,180,929918
2,180,1022185
3,180,795261
4,180,702517
5,180,675572
6,180,712139
7,180,740759
8,180,684665
9,180,646485
10,180,661932
11,180,677838
12,180,670794
13,180,645583
1,181,946435
2,181,924543
3,181,779476
4,181,713330
5,181,688858
6,181,670178
7,181,665453
8,181,656840
9,181,669827
10,181,668930
11,181,674078
12,181,672266
13,181,744354
1,182,1021512
2,182,936522
3,182,844391
4,182,802255
5,182,812545
6,182,762130
7,182,732131
8,182,721727
9,182,716523
10,182,732381
11,182,678206
12,182,664223
13,182,665818
1,183,999979
2,183,931918
3,183,878023
4,183,787409
5,183,687601
6,183,677705
7,183,668213
8,183,664301
9,183,667570
10,183,662910
11,183,656500
12,183,668108
13,183,681200
1,184,1000994
2,184,929819
3,184,838384
4,184,771609
5,184,728842
6,184,673759
7,184,694202
8,184,699547
9,184,667279
10,184,661996
11,184,683597
12,184,716522
13,184,802498
1,185,1181900
2,185,1178025
3,185,1058690
4,185,877519
5,185,809559
6,185,761859
7,185,775210
8,185,802385
9,185,741836
10,185,743677
11,185,760042
12,185,765872
13,185,756998
1,186,1037370
2,186,1046635
3,186,893955
4,186,827234
5,186,790505
6,186,855216
7,186,742290
8,186,719244
9,186,733936
10,186,816079
11,186,705380
12,186,690992
13,186,712795
1,187,1038865
2,187,1016649
3,187,865846
4,187,840779
5,187,744483
6,187,768095
7,187,759702
8,187,722231
9,187,747125
10,187,779951
11,187,816969
12,187,689947
13,187,687493
1,188,992979
2,188,984475
3,188,848993
4,188,769470
5,188,813673
6,188,722362
7,188,734481
8,188,734508
9,188,704060
10,188,690014
11,188,688875
12,188,740188
13,188,715341
1,189,1016267
2,189,1071680
3,189,958701
4,189,862489
5,189,785958
6,189,767687
7,189,747712
8,189,736258
9,189,727480
10,189,711909
11,189,723269
12,189,717167
13,189,715540
1,190,1012064
2,190,1031923
3,190,1009686
4,190,837255
5,190,753285
6,190,777708
7,190,709140
8,190,694658
9,190,744026
10,190,743232
11,190,733672
12,190,688270
13,190,687692
1,191,1182972
2,191,1046050
3,191,842192
4,191,762540
5,191,752064
6,191,751008
7,191,762718
8,191,774981
9,191,743393
10,191,696342
11,191,711534
12,191,746771
13,191,745312
1,192,1018822
2,192,1065305
3,192,879094
4,192,780994
5,192,758139
6,192,794219
7,192,759679
8,192,751626
9,192,789712
10,192,757035
11,192,726214
12,192,786386
13,192,725491
1,193,1071221
2,193,1000720
3,193,919430
4,193,805005
5,193,2074167
6,193,788637
7,193,777993
8,193,818542
9,193,710499
10,193,731457
11,193,706830
12,193,733756
13,193,740458
1,194,1081024
2,194,1072235
3,194,908091
4,194,821822
5,194,783885
6,194,752755
7,194,776415
8,194,791506
9,194,798140
10,194,704822
11,194,718982
12,194,923313
13,194,772565
1,195,1337726
2,195,1065837
3,195,29818138
4,195,17719717
5,195,2573418
6,195,2513991
7,195,2515642
8,195,2461999
9,195,2482316
10,195,2406096
11,195,2378714
12,195,2350301
13,195,2518595
1,196,3595007
2,196,3507026
3,196,2152614
4,196,1944007
5,196,1668940
6,196,1414419
7,196,1426780
8,196,1386887
9,196,1113148
10,196,1121511
11,196,1112820
12,196,1080223
13,196,921611
1,197,1377439
2,197,1308469
3,197,1048040
4,197,884318
5,197,837468
6,197,828611
7,197,810183
8,197,746526
9,197,707882
10,197,714299
11,197,699889
12,197,726841
13,197,734104
1,198,1120541
2,198,1195012
3,198,937792
4,198,773054
5,198,751018
6,198,719249
7,198,765686
8,198,704948
9,198,730711
10,198,805917
11,198,804097
12,198,790573
13,198,754479
1,199,1429387
2,199,1848858
3,199,1767003
4,199,1443819
5,199,1379233
6,199,1342258
7,199,1230799
8,199,943853
9,199,786108
10,199,773602
11,199,752281
12,199,772996
13,199,878432
1,200,1252240
2,200,1087157
3,200,920811
4,200,844324
5,200,801189
6,200,791709
7,200,784909
8,200,803839
9,200,963496
10,200,919036
11,200,928538
12,200,937464
13,200,934831
1,201,1664345
2,201,1283689
3,201,1029907
4,201,887160
5,201,857026
6,201,1044026
7,201,1014466
8,201,1046782
9,201,1074483
10,201,972466
11,201,1052772
12,201,919084
13,201,955629
1,202,1339544
2,202,1232668
3,202,1175169
4,202,1221450
5,202,1088647
6,202,955501
7,202,963850
8,202,1010227
9,202,1172633
10,202,971812
11,202,1077519
12,202,980149
13,202,1024667
1,203,1328338
2,203,1354015
3,203,1170846
4,203,1068813
5,203,1390132
6,203,840778
7,203,809115
8,203,847498
9,203,753199
10,203,1389475
11,203,1270789
12,203,1687314
13,203,1294224
1,204,28610455
2,204,23907078
3,204,3719437
4,204,3219868
5,204,3070157
6,204,2904395
7,204,2899851
8,204,2803608
9,204,2277569
10,204,1925257
11,204,1735339
12,204,1493797
13,204,1520884
1,205,3181904
2,205,2715849
3,205,2141855
4,205,1783187
5,205,1546085
6,205,1451200
7,205,1373266
8,205,24281800
9,205,17913945
10,205,15050018
11,205,15099743
12,205,17138219
13,205,20740966
1,206,25835204
2,206,14649595
3,206,3532897
4,206,4089810
5,206,3016329
6,206,2945109
7,206,4007442
8,206,1854825
9,206,1505729
10,206,1478987
11,206,1196710
12,206,1186879
13,206,1186863
1,207,1533597
2,207,1478245
3,207,1096869
4,207,992847
5,207,927464
6,207,896885
7,207,773597
8,207,768518
9,207,764930
10,207,761791
11,207,763229
12,207,770190
13,207,840530
1,208,1128288
2,208,1142369
3,208,926078
4,208,863326
5,208,858367
6,208,770583
7,208,827454
8,208,793063
9,208,837231
10,208,890914
11,208,821109
12,208,836041
13,208,765056
1,209,1176796
2,209,1137342
3,209,1030492
4,209,855055
5,209,844606
6,209,803103
7,209,840458
8,209,820126
9,209,790521
10,209,748300
11,209,746605
12,209,797713
13,209,788307
1,210,1188364
2,210,1165408
3,210,981877
4,210,1026009
5,210,860647
6,210,824858
7,210,803013
8,210,826929
9,210,826428
10,210,778952
11,210,782813
12,210,763857
13,210,812729
1,211,1216700
2,211,1278468
3,211,1001999
4,211,910066
5,211,842141
6,211,848981
7,211,861251
8,211,839088
9,211,817842
10,211,812960
11,211,821185
12,211,833477
13,211,803999
1,212,1228619
2,212,1144833
3,212,968501
4,212,946488
5,212,903824
6,212,812657
7,212,881829
8,212,933856
9,212,759262
10,212,819027
11,212,750923
12,212,803921
13,212,789218
1,213,1228865
2,213,1194995
3,213,994867
4,213,927995
5,213,903752
6,213,817739
7,213,878191
8,213,796466
9,213,871772
10,213,793549
11,213,785145
12,213,804161
13,213,831386
1,214,1208316
2,214,1172986
3,214,966760
4,214,882267
5,214,855886
6,214,831047
7,214,828724
8,214,824683
9,214,878734
10,214,791644
11,214,850547
12,214,804070
13,214,819458
1,215,1328044
2,215,1159441
3,215,991646
4,215,925470
5,215,946539
6,215,808574
7,215,829867
8,215,815444
9,215,883711
10,215,808525
11,215,819970
12,215,768652
13,215,810610
1,216,1243510
2,216,1218368
3,216,999357
4,216,987921
5,216,809118
6,216,857726
7,216,870028
8,216,778283
9,216,810347
10,216,824012
11,216,783111
12,216,785899
13,216,978268
1,217,1205661
2,217,1184780
3,217,1050553
4,217,983720
5,217,948441
6,217,834092
7,217,889729
8,217,853258
9,217,803939
10,217,878219
11,217,857505
12,217,800173
13,217,971847
1,218,1251979
2,218,1155769
3,218,1040753
4,218,971948
5,218,896335
6,218,1847619
7,218,807590
8,218,798061
9,218,823568
10,218,779424
11,218,869749
12,218,830414
13,218,813518
1,219,1252046
2,219,1243237
3,219,1083951
4,219,943066
5,219,854436
6,219,854807
7,219,958672
8,219,799845
9,219,836222
10,219,869133
11,219,875204
12,219,817398
13,219,826095
1,220,1297262
2,220,1186199
3,220,1029552
4,220,1012808
5,220,842415
6,220,855908
7,220,847408
8,220,890724
9,220,852167
10,220,804518
11,220,867402
12,220,814852
13,220,813287
1,221,1395969
2,221,1278364
3,221,1025330
4,221,933510
5,221,939004
6,221,859069
7,221,876729
8,221,846290
9,221,933646
10,221,866697
11,221,866739
12,221,832669
13,221,844729
1,222,1335250
2,222,1358939
3,222,1183690
4,222,992534
5,222,938792
6,222,862115
7,222,863814
8,222,804490
9,222,868582
10,222,923821
11,222,916649
12,222,800139
13,222,827359
1,223,1310799
2,223,1327208
3,223,1144729
4,223,991424
5,223,965452
6,223,861812
7,223,948221
8,223,966497
9,223,900186
10,223,852212
11,223,803902
12,223,800351
13,223,868223
1,224,1401510
2,224,1288993
3,224,1073491
4,224,1031368
5,224,899361
6,224,908521
7,224,945549
8,224,876398
9,224,929249
10,224,911571
11,224,892929
12,224,862646
13,224,1078282
1,225,1431558
2,225,1263274
3,225,1068474
4,225,1141587
5,225,905303
6,225,908481
7,225,978840
8,225,859715
9,225,884626
10,225,891145
11,225,851524
12,225,913568
13,225,863327
1,226,1386415
2,226,1287563
3,226,1086353
4,226,1090446
5,226,961576
6,226,885642
7,226,974788
8,226,906040
9,226,862895
10,226,879444
11,226,926215
12,226,864866
13,226,913468
1,227,1333504
2,227,1272970
3,227,1109104
4,227,949938
5,227,879882
6,227,930250
7,227,969057
8,227,903507
9,227,846839
10,227,894924
11,227,976788
12,227,859632
13,227,896659
1,228,1459164
2,228,1346775
3,228,1212722
4,228,969372
5,228,977807
6,228,1021932
7,228,889896
8,228,1006284
9,228,921415
10,228,933031
11,228,884910
12,228,871461
13,228,843646
1,229,1360233
2,229,1350965
3,229,1171003
4,229,1048633
5,229,1027732
6,229,1729589
7,229,920554
8,229,923902
9,229,915502
10,229,953465
11,229,914533
12,229,825334
13,229,978602
1,230,1376653
2,230,1337520
3,230,1104054
4,230,1012404
5,230,971915
6,230,942598
7,230,905447
8,230,966563
9,230,938469
10,230,898999
11,230,973173
12,230,1008705
13,230,1043764
1,231,1413351
2,231,1415489
3,231,1192704
4,231,1029948
5,231,1090908
6,231,904542
7,231,960409
8,231,936827
9,231,901011
10,231,1003951
11,231,988349
12,231,889650
13,231,1033320
1,232,1460804
2,232,1360358
3,232,1288974
4,232,1137959
5,232,1060192
6,232,1002086
7,232,1206855
8,232,857350
9,232,979605
10,232,896263
11,232,943969
12,232,918173
13,232,944438
1,233,1411175
2,233,1442025
3,233,1207013
4,233,1158376
5,233,1020549
6,233,1060217
7,233,969614
8,233,918451
9,233,1040029
10,233,989205
11,233,892708
12,233,1007774
13,233,961421
1,234,1495650
2,234,1403330
3,234,1245343
4,234,1089679
5,234,988914
6,234,1040555
7,234,985461
8,234,1044569
9,234,1018009
10,234,888138
11,234,951972
12,234,946317
13,234,897919
1,235,1626898
2,235,1370821
3,235,1142785
4,235,1097015
5,235,1076220
6,235,1006245
7,235,967485
8,235,959553
9,235,1022428
10,235,875804
11,235,969680
12,235,969947
13,235,1001827
1,236,1477012
2,236,1456573
3,236,1213300
4,236,1049055
5,236,1082191
6,236,1029879
7,236,991303
8,236,969226
9,236,966868
10,236,997033
11,236,933353
12,236,912216
13,236,959603
1,237,1551301
2,237,1424367
3,237,1219945
4,237,1015182
5,237,989015
6,237,1029322
7,237,916930
8,237,866305
9,237,984187
10,237,942219
11,237,904907
12,237,1036194
13,237,966908
1,238,1504315
2,238,1496479
3,238,1139941
4,238,1108711
5,238,979640
6,238,1029807
7,238,961322
8,238,937621
9,238,998295
10,238,860126
11,238,862458
12,238,934318
13,238,856830
1,239,1470235
2,239,1411578
3,239,1215486
4,239,1047800
5,239,1077126
6,239,980894
7,239,905826
8,239,1118250
9,239,1019421
10,239,1029984
11,239,1042351
12,239,983272
13,239,999177
1,240,1521573
2,240,1435787
3,240,1264923
4,240,1043633
5,240,982394
6,240,923404
7,240,924212
8,240,930136
9,240,884936
10,240,901661
11,240,899707
12,240,890651
13,240,918733
1,241,1439507
2,241,1369078
3,241,1154186
4,241,1187435
5,241,1053156
6,241,1155852
7,241,975733
8,241,978844
9,241,943466
10,241,908365
11,241,894303
12,241,967323
13,241,939360
1,242,1476957
2,242,1437071
3,242,1128294
4,242,1015570
5,242,954135
6,242,1032740
7,242,938329
8,242,922784
9,242,992863
10,242,1029060
11,242,943514
12,242,1060339
13,242,1005470
1,243,1485293
2,243,1451687
3,243,1174455
4,243,1131372
5,243,1093118
6,243,1019301
7,243,1015028
8,243,1061702
9,243,1039768
10,243,944534
11,243,1034705
12,243,918345
13,243,1001574
1,244,1579120
2,244,1464210
3,244,1421479
4,244,1172886
5,244,1043846
6,244,927165
7,244,960440
8,244,919914
9,244,953751
10,244,899178
11,244,901707
12,244,1011882
13,244,959344
1,245,1497910
2,245,1512407
3,245,1192226
4,245,1181510
5,245,1164713
6,245,1106780
7,245,1059976
8,245,1092138
9,245,1016491
10,245,941047
11,245,1062979
12,245,978589
13,245,993684
1,246,1516410
2,246,1438103
3,246,1202663
4,246,1123408
5,246,1060200
6,246,1089952
7,246,1002607
8,246,1062101
9,246,991355
10,246,1056351
11,246,902213
12,246,900523
